approach,subject,bug_id,iterations,engine,variant,additional_failing,additional_passing,baseline_failing,baseline_passing,fault_localization_tests,validation_tests,test_collection_duration,repair_duration,evaluation_duration,best_fitness,precision,recall,f1_score,accuracy,patches
PyGenProg,markup,2,1,sequential,C,5,5,0,0,10,10,3.3993747234344482,244.23143577575684,69.26027393341064,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,4
PyGenProg,markup,2,1,sequential,C,10,10,0,0,20,20,2.4815561771392822,310.4006395339966,56.30632948875427,0.1890909090909091,0.2,0.18,0.1894736842105263,0.23,1
PyGenProg,markup,2,1,sequential,C,30,30,0,0,60,60,2.473827838897705,303.61164832115173,57.392651319503784,0.12545454545454546,0.1388888888888889,0.1,0.11627906976744186,0.24,1
PyGenProg,markup,2,1,sequential,C,50,50,0,0,100,100,3.6255242824554443,279.13954162597656,64.34641718864441,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,1
PyGenProg,markup,2,10,sequential,B,0,0,1,10,11,11,3.181349515914917,549.5297658443451,106.16812109947205,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,10
PyGenProg,markup,2,10,sequential,F,5,5,1,10,10,11,2.757110595703125,393.05608320236206,133.32416772842407,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,18
PyGenProg,markup,2,10,sequential,F,10,10,1,10,20,11,2.710179090499878,414.37841725349426,157.44763278961182,0.4109090909090909,0.45454545454545453,0.4,0.4255319148936171,0.46,20
PyGenProg,markup,2,10,sequential,F,30,30,1,10,60,11,2.674100637435913,419.4095060825348,126.04910278320312,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,18
PyGenProg,markup,2,10,sequential,F,50,50,1,10,100,11,2.477902412414551,449.31487560272217,137.26104354858398,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,20
PyGenProg,markup,2,10,sequential,V,5,5,1,10,11,10,2.9466302394866943,354.5205397605896,121.65241861343384,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,11
PyGenProg,markup,2,10,sequential,V,10,10,1,10,11,20,2.938068389892578,410.28134989738464,117.91987729072571,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,11
PyGenProg,markup,2,10,sequential,V,30,30,1,10,11,60,3.5373973846435547,426.1461458206177,107.82154655456543,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,11
PyGenProg,markup,2,10,sequential,V,50,50,1,10,11,100,3.03165864944458,427.8048107624054,105.6365396976471,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,11
PyGenProg,markup,2,10,sequential,C,5,5,0,0,10,10,2.6282999515533447,807.7773768901825,111.38767123222351,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,13
